Id,date,org,tld,ccs,bcced,mail_type,images,urls,salutations,designation,chars_in_subject,chars_in_body,label
6252,"Mon, 8 Oct 2018 16:36:50 +0200",centralesupelec,fr,1,0,text/html,0,1,0,0,64,32802,2
6253,"Wed, 16 Sep 2015 12:54:19 -0000",hackerearth,co,0,0,multipart/alternative,5,22,0,0,52,10917,0
6254,"Mon, 6 Jun 2016 07:15:26 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,13,39,0,1,59,32138,1
6255,"Sat, 24 Jun 2017 05:27:46 +0000",htc,com,0,0,multipart/alternative,12,71,1,0,172,90297,3
6256,"Tue, 31 Jan 2017 22:03:59 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,7,26,0,0,43,20830,1
6257,"Tue, 06 Feb 2018 01:51:45 +0000 (UTC)",flipkartletters,com,0,0,text/html,24,61,0,0,45,44192,3
6258,4 Jan 2019 01:40:23 +0100,,,0,0,text/html,0,1,1,0,92,4167,0
6259,"Tue, 25 Dec 2018 03:08:57 -0800",google,com,0,0,text/html,2,12,0,0,32,4370,0
6260,"Sun, 14 Feb 2016 23:44:14 +0530",iiitd,ac.in,0,0,multipart/mixed,0,8,1,0,30,2587495,2
6261,"Mon, 26 Sep 2016 07:35:31 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,11,34,0,0,52,28631,1
6262,"Sat, 20 Aug 2016 19:23:33 +0000",hackerrankmail,com,0,0,multipart/alternative,4,27,0,0,54,29814,0
6263,"Mon, 21 Mar 2016 17:37:52 +0530",iiitd,ac.in,1,0,multipart/alternative,0,0,1,0,25,1505,2
6264,"Fri, 26 Jan 2018 20:26:54 +0000",crowdai,org,0,0,multipart/alternative,3,24,0,0,99,45313,3
6265,"Mon, 05 Feb 2018 16:07:44 +0530",inoxmovies,com,0,0,multipart/alternative,1,6,0,0,62,2867,3
6266,"Thu, 29 Nov 2018 11:35:07 +0100",centralesupelec,fr,0,0,text/html,0,3,1,0,129,16714,2
6267,"Fri, 2 Dec 2016 15:49:05 +0530",iiitd,ac.in,0,0,multipart/alternative,0,7,1,1,3,2367,2
6268,"Wed, 24 Jul 2019 06:20:00 +0000 (UTC)",medium,com,0,0,multipart/alternative,25,187,1,0,153,81698,0
6269,"Thu, 17 Mar 2016 07:52:40 +0530",iiitd,ac.in,2,0,multipart/related,0,9,0,1,58,1673801,2
6270,"Wed, 8 Mar 2017 15:19:02 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,16,66,0,1,35,65204,1
6271,"Tue, 24 Jul 2018 00:12:52 +0000",amazon,in,0,0,multipart/alternative,30,253,1,0,15,116363,3
6272,"Thu, 9 Feb 2017 15:36:01 +0530",iiitd,ac.in,2,0,multipart/alternative,0,5,1,0,24,10631,2
6273,"Sat, 14 Apr 2018 00:04:56 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,17,4,3
6274,"Fri, 07 Apr 2017 15:08:00 +0530",nrsc,gov.in,0,0,multipart/alternative,0,4,1,0,32,1210,0
6275,"Sun, 22 Jul 2018 08:20:25 +0200 (CEST)",updates,bookmyshow.com,0,0,text/html,16,33,1,0,46,16397,0
6276,"Tue, 8 Sep 2015 03:54:34 +0000 (UTC)",piazza,com,0,0,multipart/alternative,0,11,1,1,29,3175,0
6277,"Wed, 27 Dec 2017 14:52:48 +0000 (GMT)",evernote,com,0,0,multipart/related,2,16,0,0,54,16414,0
6278,"Sat, 09 Mar 2019 04:38:53 -0800",google,com,0,0,text/html,6,28,0,0,38,9599,0
6279,"Sun, 24 Nov 2019 00:36:48 +0000 (UTC)",flipkartletters,com,0,0,multipart/alternative,29,78,1,0,32,51381,3
6280,"Thu, 23 Nov 2017 10:32:47 +0100",reply,ebay.in,0,0,multipart/alternative,38,137,0,0,31,87853,3
6281,"Sat, 10 Dec 2016 04:03:26 +0000",,,0,0,multipart/alternative,2,33,0,0,61,11340,0
6282,"Thu, 24 Nov 2016 01:22:08 -0500",usief,org.in,0,0,multipart/alternative,0,25,1,0,47,43363,0
6283,"Mon, 24 Jun 2019 11:45:33 +0200",internations,org,0,0,text/html,8,23,1,1,46,33594,1
6284,"Wed, 3 May 2017 03:23:21 +0000",amazon,com,0,0,multipart/mixed,0,4,0,0,60,308803,0
6285,"Sun, 26 Mar 2017 04:39:02 +0000",flipkartletters,com,0,0,text/html,36,132,1,0,25,62965,3
6286,"Mon,  8 Oct 2018 22:07:37 +0000",topcoder,com,0,0,multipart/alternative,23,41,0,0,128,65944,0
6287,"Sun, 28 Jan 2018 18:33:25 +0000",amazon,in,0,0,multipart/alternative,4,39,0,0,100,17394,0
6288,"Wed, 28 Mar 2018 09:18:54 +0000 (UTC)",gmail,com,0,0,multipart/alternative,0,9,0,0,163,14055,0
6289,"Tue, 29 Mar 2016 14:10:54 +0530",iiitd,ac.in,2,0,multipart/related,0,0,0,0,102,458568,2
6290,"Tue, 09 Jan 2018 06:44:43 -0800 (PST)",quora,com,0,0,multipart/alternative,12,106,0,1,43,99392,1
6291,"Sun, 27 May 2018 17:50:32 -0700",mail,instagram.com,0,0,text/html,19,59,0,0,74,32127,1
6292,"Wed, 7 Sep 2016 14:13:50 +0530",iiitd,ac.in,2,0,multipart/alternative,0,1,1,1,22,9255,2
6293,"Mon, 30 Jan 2017 13:31:21 +0530",iiitd,ac.in,3,0,multipart/alternative,0,1,0,0,13,2179,2
6294,"Wed, 13 Sep 2017 06:34:45 +0000 (UTC)",researchgatemail,net,0,0,multipart/alternative,2,20,0,1,91,21231,1
6295,"Thu, 20 Oct 2016 09:28:17 +0000",twitter,com,0,0,multipart/alternative,34,199,0,0,50,98614,1
6296,"Tue, 25 Jul 2017 08:51:39 +0530 (IST)",indiatimes,com,0,0,text/html,12,111,1,1,81,50694,3
6297,"Thu, 13 Jun 2019 09:22:04 -0600",media,ieee.org,0,0,multipart/alternative,8,31,0,0,26,19999,3
6298,"Tue, 04 Sep 2018 18:33:50 +0000",quora,com,0,0,multipart/alternative,12,109,1,0,126,104857,1
6299,"Fri, 12 Aug 2016 20:07:59 +0530",olacabs,com,1,0,multipart/alternative,10,24,1,0,84,26070,0
6300,"Sun, 08 Nov 2015 05:46:35 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,37,27050,0
6301,"Sun, 19 Nov 2017 04:24:02 +0000 (UTC)",flipkartletters,com,0,0,text/html,25,63,0,0,56,45947,3
6302,"Tue, 01 Dec 2015 03:20:44 -0500",notifications,freelancer.com,0,0,multipart/alternative,9,49,1,0,104,33451,0
6303,"Sat, 25 Nov 2017 10:36:20 +0000",,,0,0,multipart/alternative,6,46,0,0,82,15363,0
6304,"Wed, 27 Sep 2017 13:54:40 +0000",twitter,com,0,0,multipart/alternative,36,216,0,0,107,99010,1
6305,"Fri, 10 Jun 2016 03:08:22 +0000",google,com,0,0,multipart/alternative,2,8,0,0,47,4967,0
6306,"Mon, 23 May 2016 07:34:19 +0000",youtube,com,0,0,multipart/alternative,9,45,1,0,82,40447,1
6307,"Fri, 12 May 2017 15:11:13 +0000",duolingo,com,0,0,multipart/alternative,13,27,0,0,27,21096,0
6308,"Tue, 20 Sep 2016 12:44:05 +0530",iiitd,ac.in,1,0,multipart/alternative,0,0,1,0,58,2596,2
6309,"Thu, 13 Apr 2017 13:26:20 +0000",udacity,com,0,0,multipart/alternative,7,46,1,0,57,46172,3
6310,"Mon, 6 Mar 2017 15:10:33 +0530",iiitd,ac.in,0,0,multipart/alternative,0,0,1,1,102,3569,2
6311,"Thu, 17 Dec 2015 07:14:58 -0500",usief,org.in,0,0,multipart/alternative,0,15,1,0,38,5746,0
6312,"Thu, 6 Jun 2019 23:31:09 +0530 (IST)",statebankrewardz,com,0,0,multipart/mixed,3,17,0,0,31,11074,3
6313,"Tue, 20 Mar 2018 08:33:30 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,51,4,3
6314,"Sat, 4 Nov 2017 07:44:06 +0000",,,0,0,multipart/alternative,6,46,0,0,82,15734,0
6315,"Mon, 05 Sep 2016 09:12:50 -0700 (PDT)",quora,com,0,0,multipart/alternative,12,107,0,0,133,87480,1
6316,"Tue, 23 Apr 2019 04:06:27 -0700",google,com,0,0,text/html,16,68,0,0,36,20285,0
6317,"Fri, 19 May 2017 18:59:41 +0000",amazon,com,0,0,multipart/mixed,0,0,0,0,37,4,3
6318,"Fri, 13 Apr 2018 03:49:33 +0000 (UTC)",flipkartletters,com,0,0,text/html,22,57,1,0,68,39911,3
6319,"Wed, 12 Oct 2016 21:40:06 +0530",iiitd,ac.in,1,0,multipart/alternative,0,0,1,0,34,3798,2
6320,"Wed, 23 May 2018 10:27:58 +0530",rs-components,co.in,0,0,multipart/alternative,19,148,0,0,29,45179,3
6321,"Sun, 4 Mar 2018 02:56:08 -0000",edm,efinmail.com,0,0,multipart/alternative,0,7,0,0,103,2942,0
6322,"Thu, 06 Aug 2015 14:27:08 +0000",usebackpack,com,0,0,multipart/alternative,3,19,0,0,61,27094,0
6323,"Wed, 13 Sep 2017 03:04:50 +0000 (UTC)",udacity,com,0,0,multipart/alternative,18,56,1,1,40,91850,3
6324,"Thu, 07 Jul 2016 11:09:54 +0000",youtube,com,0,0,multipart/alternative,14,57,0,0,106,47176,1
6325,"Thu, 16 Jul 2015 14:42:57 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,37,27498,0
6326,"Tue, 24 Oct 2017 16:25:15 +0000",amazon,in,0,0,multipart/alternative,1,18,0,0,47,13784,0
6327,30 Dec 2017 17:17:43 +0530,,,0,0,text/plain,0,0,0,0,57,530,0
6328,"Mon, 12 Oct 2015 16:25:11 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,35,27348,0
6329,"Thu, 27 Jun 2019 19:03:23 +0000 (UTC)",mail,vincerowatches.com,0,0,multipart/alternative,3,47,1,0,51,47615,3
6330,"Wed, 19 Oct 2016 20:32:35 +0000",kaggle,com,0,0,multipart/alternative,5,16,0,0,47,16036,0
6331,"Thu,  6 Sep 2018 09:42:13 +0000 (UTC)",researchgatemail,net,0,0,multipart/alternative,4,25,0,1,88,25011,1
6332,"Mon, 07 Dec 2015 14:50:52 -0000",hackerearth,com,0,0,multipart/alternative,5,22,0,0,46,12484,0
6333,"Fri, 03 May 2019 22:12:11 -0700",google,com,0,0,text/html,0,6,0,0,28,6464,0
6334,"Thu, 21 Dec 2017 13:52:16 +0000 (UTC)",udacity,com,0,0,multipart/alternative,20,54,0,0,62,66642,3
6335,"Mon, 16 Jul 2018 14:20:44 +0000 (UTC)",udacity,com,0,0,multipart/alternative,12,40,0,0,81,59818,3
6336,"Tue, 04 Jun 2019 05:05:20 -0700",google,com,0,0,text/html,2,12,0,0,29,4398,0
6337,"Mon, 30 Jul 2018 13:00:08 +0000",discuss,pytorch.org,0,0,multipart/alternative,57,103,0,0,24,72367,3
6338,"Sat, 14 Oct 2017 14:20:28 +0000 (UTC)",udacity,com,0,0,multipart/alternative,10,41,0,0,63,59410,3
6339,"Sun, 16 Aug 2015 06:36:42 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,61,27228,0
6340,"Mon, 27 Jun 2016 16:07:05 +0000",usebackpack,com,0,0,text/html,4,14,0,0,63,24717,0
6341,"Fri, 2 Dec 2016 14:19:24 +0530",iiitd,ac.in,3,0,multipart/related,0,0,0,0,52,7451,2
6342,"Tue, 01 Aug 2017 08:30:20 -0600",send,grammarly.com,0,0,multipart/alternative,33,111,0,0,31,153203,3
6343,"Wed, 10 Apr 2019 14:21:24 +0000",medium,com,0,0,multipart/alternative,11,50,1,1,32,44314,0
6344,"Sun, 10 Jun 2018 20:09:53 +0530",newsletter,speakingtree.in,0,0,multipart/alternative,12,64,0,0,41,27107,3
6345,"Thu, 11 Aug 2016 10:07:07 +0000",usebackpack,com,0,0,text/html,4,14,0,0,45,24699,0
6346,"Fri, 11 Mar 2016 14:08:38 +0530",iiitd,ac.in,7,0,multipart/alternative,0,0,1,0,43,1105,2
6347,"Thu, 12 May 2016 15:03:08 +0530",iiitd,ac.in,3,0,multipart/alternative,0,0,1,0,16,3473,2
6348,"Mon, 31 Aug 2015 08:57:18 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,35,26974,0
6349,"Wed, 30 Sep 2015 14:43:44 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,39,27060,0
6350,"Fri, 22 Sep 2017 01:01:53 +0000",mail,goodreads.com,0,0,multipart/alternative,48,232,1,0,40,106857,1
6351,"Fri, 07 Apr 2017 15:24:00 +0530",nrsc,gov.in,0,0,multipart/alternative,0,4,1,0,32,1210,0
6352,"Thu, 20 Sep 2018 04:59:20 +0000",airtable,com,0,0,multipart/alternative,4,11,0,0,52,41163,3
6353,"Thu, 29 Jun 2017 09:46:49 +0000",mail,goodreads.com,0,0,multipart/mixed,0,0,0,0,17,4,1
6354,"Tue, 26 Apr 2016 03:58:02 +0000",usebackpack,com,0,0,text/html,4,14,0,0,36,24719,0
6355,"Mon, 14 Sep 2015 15:01:27 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,61,27020,0
6356,"Mon, 29 Feb 2016 17:11:40 +0530",iiitd,ac.in,8,0,multipart/alternative,0,0,1,0,78,8137,2
6357,"Mon, 9 Oct 2017 10:52:12 +0530",iiitd,ac.in,0,0,multipart/alternative,0,3,1,0,32,791,2
6358,"Thu, 22 Nov 2018 15:25:40 +0000",quora,com,0,0,multipart/alternative,2,16,0,0,174,13679,1
6359,"Mon, 23 May 2016 05:53:51 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,4,26,0,0,45,20455,1
6360,"Mon, 24 Jun 2019 06:20:00 +0000 (UTC)",medium,com,0,0,multipart/alternative,22,136,1,0,161,60681,0
6361,"Fri, 22 Jun 2018 01:02:40 +0000",topcoder,com,0,0,multipart/alternative,2,23,1,0,104,38597,0
6362,"Mon, 12 Aug 2019 20:33:36 +0200",internations,org,0,0,text/html,37,87,1,0,28,86921,1
6363,"Tue, 22 May 2018 15:23:42 +0000",redwolf,in,0,0,multipart/alternative,9,29,0,0,54,5611,3
6364,"Sun, 30 Dec 2018 22:11:19 +0000 (GMT)",email,apple.com,0,0,multipart/alternative,9,40,0,0,24,33427,0
6365,"Sat, 31 Dec 2016 10:13:52 +0000",iiitd,ac.in,1,0,multipart/alternative,0,2,1,0,38,9050,2
6366,"Thu, 23 Jun 2016 08:18:05 +0530",iiitd,ac.in,1,0,multipart/alternative,0,0,1,0,21,300,2
6367,"Mon, 17 Apr 2017 06:21:14 +0000",usebackpack,com,0,0,text/html,4,14,0,0,38,24663,0
6368,"Thu, 3 Sep 2015 08:59:44 +0000 (UTC)",piazza,com,0,0,multipart/alternative,0,9,1,0,8,2661,0
6369,"Sun, 29 Sep 2019 06:44:19 +0000",google,com,0,0,multipart/alternative,2,4,1,0,24,4296,0
6370,"Mon, 21 Mar 2016 12:40:58 +0530",iiitd,ac.in,7,0,multipart/alternative,1,1,1,0,144,15466,2
6371,"Mon, 31 Oct 2016 21:18:38 +0000",youtube,com,0,0,multipart/alternative,16,65,0,0,76,53550,1
6372,"Sat, 12 Mar 2016 10:56:26 +0530",iiitd,ac.in,1,0,multipart/alternative,0,3,1,0,51,3834,2
6373,"Sun, 5 Feb 2017 01:26:23 +0530",iiitd,ac.in,0,0,multipart/mixed,0,10,1,0,178,44330252,2
6374,"Sun, 09 Oct 2016 08:42:49 +0000",twitter,com,0,0,multipart/alternative,31,192,0,0,101,100577,1
6375,"Tue, 30 Jul 2019 18:19:37 +0000",kaggle,intercom-mail.com,0,0,multipart/alternative,2,13,0,1,111,18286,0
6376,"Sun, 27 May 2018 11:00:42 +0000",repositoryhosting,com,0,0,multipart/alternative,0,7,0,1,30,64264,0
6377,"Wed, 13 Jul 2016 10:33:15 +0000",twitter,com,0,0,multipart/alternative,30,172,0,0,120,82221,1
6378,"Mon, 10 Jun 2019 17:44:19 +0000",kaggle,intercom-mail.com,0,0,multipart/alternative,2,15,0,0,44,16368,0
6379,"Thu, 10 Aug 2017 12:12:40 -0700 (PDT)",quora,com,0,0,multipart/alternative,12,110,1,0,74,99795,1
6380,"Tue, 01 Mar 2016 14:40:42 +0000",usebackpack,com,0,0,multipart/alternative,4,17,0,0,35,30038,0
6381,"Wed, 11 Apr 2018 01:57:42 +0000 (UTC)",codecademy,com,0,0,multipart/alternative,0,11,0,0,72,6821,3
6382,"Fri, 3 Mar 2017 10:14:21 -0600 (CST)",springboard,com,0,0,multipart/alternative,9,27,0,1,45,43745,3
6383,"Mon, 11 Jul 2016 10:28:27 -0700 (PDT)",google,com,0,0,multipart/alternative,3,8,0,0,58,2745,0
6384,"Mon, 20 Aug 2018 10:57:28 +0200",centralesupelec,fr,0,0,multipart/alternative,26,113,1,0,64,103888,0
6385,"Fri, 25 Nov 2016 10:20:12 +0000",usebackpack,com,0,0,text/html,4,14,0,0,43,24693,0
6386,"Wed, 18 Oct 2017 17:46:25 +0530 (IST)",sampark,gov.in,0,0,text/html,14,36,0,0,38,22575,3
6387,"Tue, 28 Aug 2018 09:20:18 +0000",amazon,in,0,0,multipart/alternative,25,145,0,0,34,67256,3
6388,"Tue, 26 Feb 2019 18:04:15 -0600 (CST)",nvidia,com,0,0,multipart/alternative,24,87,0,1,28,79440,3
6389,"Tue, 28 Mar 2017 01:31:58 -0600",news,foodpanda.in,0,0,multipart/alternative,16,53,0,0,62,53169,3
6390,"Wed, 06 Dec 2017 10:19:53 -0800",email,nvidia.com,0,0,text/html,12,42,1,0,139,51340,3
6391,"Mon, 28 Sep 2015 11:26:54 +0100",freecharge-offers,com,0,0,text/html,3,29,1,0,56,17331,0
6392,26 Oct 2018 11:42:43 +0530,sampark,gov.in,0,0,text/html,33,71,1,0,88,29958,0
6393,"Fri, 8 Jul 2016 08:30:07 +0530",iiitd,ac.in,2,0,multipart/alternative,0,0,1,0,30,45515,2
6394,"Wed, 27 Mar 2019 13:05:07 +0000",google,com,0,0,text/plain,0,2,0,0,84,723,0
6395,"Fri, 24 Aug 2018 10:07:21 +0200 (CEST)",updates,bookmyshow.com,0,0,text/html,37,85,1,0,40,52739,3
6396,"Tue, 23 Apr 2019 04:06:27 -0700",google,com,0,0,text/html,8,36,0,0,28,11012,0
6397,"Sat, 18 Nov 2017 07:45:16 +0000",,,0,0,multipart/alternative,6,46,0,0,82,15366,0
6398,"Sun, 15 Nov 2015 09:40:51 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,37,27009,0
6399,"Thu, 19 Oct 2017 07:56:20 +0000 (UTC)",hackerearth,com,0,0,multipart/alternative,6,23,1,0,39,35132,3
6400,"Mon, 28 Nov 2016 07:53:11 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,9,50,0,0,56,42772,1
6401,"Wed, 28 Oct 2015 10:27:21 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,37,27025,0
6402,"Sat, 04 Jun 2016 04:39:23 +0000",kaggle,com,0,0,text/plain,0,2,1,0,44,706,0
6403,"Fri, 1 Apr 2016 15:21:00 +0530",iiitd,ac.in,0,0,multipart/mixed,0,0,0,0,23,303617,2
6404,"Wed, 21 Sep 2016 08:04:29 +0000 (UTC)",researchgate,net,0,0,multipart/alternative,4,23,0,1,35,19530,1
6405,"Fri, 24 Aug 2018 16:50:31 +0000",murraystate,edu,0,0,multipart/alternative,11,38,0,0,95,67062,3
6406,"Mon, 21 May 2018 08:07:51 +0000",,,0,0,multipart/alternative,9,61,0,0,82,24933,0
6407,"Thu, 17 Mar 2016 08:45:49 +0000",twitter,com,0,0,multipart/alternative,18,132,0,0,70,69549,1
6408,"Sat, 8 Jul 2017 05:04:35 +0000",topcoder,com,0,0,multipart/alternative,13,61,0,0,100,128221,3
6409,"Wed, 8 Nov 2017 00:04:33 +0000",amazon,in,0,0,multipart/alternative,9,121,0,0,31,63170,3
6410,"Thu, 13 Jul 2017 16:57:34 +0530",iiitd,ac.in,1,0,multipart/mixed,0,29,1,0,46,1431901,2
6411,"Tue, 16 Aug 2016 06:11:31 +0000",notifications,pinterest.com,0,0,multipart/alternative,7,40,0,0,57,38432,1
6412,"Fri, 07 Apr 2017 10:20:01 +0530",nrsc,gov.in,0,0,multipart/alternative,0,4,1,0,32,1210,0
6413,"Sat, 18 Nov 2017 06:40:43 +0000",redwolf,in,0,0,multipart/alternative,7,27,0,0,52,6175,3
6414,"Wed, 06 Feb 2019 17:41:36 -0600",email,leetchi.com,0,0,text/html,9,24,1,0,127,59310,0
6415,"Sat, 26 May 2018 15:16:02 +0000",airtable,com,0,0,multipart/alternative,1,10,0,0,126,11390,0
6416,"Thu, 29 Sep 2016 11:50:18 +0000",usebackpack,com,0,0,text/html,4,14,0,0,36,24797,0
6417,"Sun, 28 Apr 2019 11:27:20 -0500 (CDT)",nvidia,com,0,0,multipart/alternative,9,33,0,0,57,37144,3
6418,"Thu, 8 Jun 2017 10:26:23 -0500 (CDT)",springboard,com,0,0,multipart/alternative,9,32,0,0,33,47223,0
6419,"Fri, 27 Apr 2018 02:19:00 +0000",amazon,in,0,0,multipart/alternative,9,120,1,0,63,61827,3
6420,"Wed, 01 Nov 2017 04:21:54 +0000",iiitd,ac.in,0,0,multipart/mixed,0,1,0,0,122,1563,0
6421,"Fri, 16 Dec 2016 17:26:24 +0530",iiitd,ac.in,3,0,multipart/alternative,0,1,0,0,19,2612,2
6422,"Fri, 22 Dec 2017 17:00:00 -0800",donate,wfp.org,0,0,multipart/alternative,2,53,1,0,22,45181,3
6423,"Mon, 29 Aug 2016 23:11:50 +0000 (GMT)",entropay,com,0,0,multipart/alternative,1,6,1,0,40,3625,0
6424,"Fri, 04 Aug 2017 00:38:09 -0600",news,foodpanda.in,0,0,multipart/alternative,14,47,1,0,99,50086,3
6425,5 Aug 2016 15:46:57 +0530,cocubes,com,0,0,text/html,1,6,1,0,50,6964,0
6426,"Thu, 02 Nov 2017 23:36:59 -0600",newsgram,hp.com,0,0,multipart/alternative,16,110,0,0,162,63158,3
6427,"Fri, 24 May 2019 14:20:45 +0000 (UTC)",pivotaltracker,com,0,0,multipart/alternative,1,10,0,0,47,2591,0
6428,"Mon, 1 Aug 2016 13:14:43 +0000",coursera,org,0,0,multipart/alternative,3,29,0,0,31,27942,0
6429,"Fri, 07 Apr 2017 15:32:00 +0530",nrsc,gov.in,0,0,multipart/alternative,0,4,1,0,32,1210,0
6430,"Sun, 26 Jul 2015 04:47:49 +0000",youtube,com,0,0,multipart/alternative,23,85,0,0,68,61708,1
6431,"Thu, 3 Nov 2016 15:53:50 +0530",iiitd,ac.in,3,0,multipart/alternative,0,0,1,1,33,11711,2
6432,"Fri, 19 Jan 2018 12:24:56 +0100",reply,ebay.in,0,0,multipart/alternative,33,124,0,0,62,83843,3
6433,"Wed, 14 Feb 2018 15:26:12 +0000",symless,com,0,0,multipart/alternative,16,38,1,0,116,52790,3
6434,14 Jul 2016 09:17:00 -0700,godaddy,com,0,0,text/html,7,35,0,0,31,21853,0
6435,"Thu, 2 Mar 2017 08:04:05 +0000",mail,goodreads.com,0,0,multipart/mixed,0,0,0,0,18,4,1
6436,"Mon, 07 Jan 2019 19:40:59 +0000",discuss,pytorch.org,0,0,multipart/alternative,48,100,0,0,24,63552,0
6437,"Wed,  3 Jan 2018 18:40:46 +0530 (IST)",,,0,0,text/html,0,0,1,0,13,1050,0
6438,"Tue, 19 Jun 2018 15:37:23 +0000 (UTC)",angel,co,0,0,text/html,4,23,0,0,29,19966,0
6439,"Wed, 4 May 2016 22:55:47 +0530",iiitd,ac.in,4,0,multipart/alternative,0,0,1,0,62,2547,2
6440,"Tue, 26 Mar 2019 06:10:01 -0700",google,com,0,0,text/html,2,12,0,0,36,4360,0
6441,"Sun, 25 Sep 2016 22:34:27 +0530",iiitd,ac.in,2,0,multipart/alternative,0,47,1,0,25,34468,2
6442,"Fri, 2 Mar 2018 13:49:55 +0100",reply,ebay.in,0,0,multipart/alternative,35,126,0,0,51,86844,3
6443,"Thu, 9 Aug 2018 07:48:32 +0000",amazon,in,0,0,multipart/alternative,3,37,0,1,81,19725,3
6444,"Fri, 22 Sep 2017 10:55:59 +0530 (IST)",sampark,gov.in,0,0,text/html,21,38,0,0,41,13656,3
6445,"Wed, 31 Aug 2016 00:37:17 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,9,25,1,0,44,22689,1
6446,"Wed, 24 Oct 2018 11:47:36 -0500 (CDT)",hackerrank,com,0,0,multipart/alternative,12,66,1,0,38,63487,3
6447,"Wed, 22 Feb 2017 11:34:50 +0000",usebackpack,com,0,0,text/html,4,14,1,0,48,24761,0
6448,"Sun, 02 Oct 2016 17:33:25 +0000",explore,pinterest.com,0,0,multipart/alternative,2,20,0,0,43,21251,1
6449,"Mon, 19 Feb 2018 05:05:47 +0000 (UTC)",researchgatemail,net,0,0,multipart/alternative,4,26,0,1,38,25679,1
6450,"Mon, 13 Nov 2017 00:11:58 +0000",amazon,in,0,0,multipart/alternative,12,138,0,0,43,69621,3
6451,"Wed, 30 Sep 2015 10:38:57 +0000 (UTC)",piazza,com,0,0,multipart/alternative,0,2,0,0,10,2028,0
6452,18 Jan 2018 14:21:09 +0100,teamviewer,com,0,0,text/html,1,4,1,0,27,3081,0
6453,"Sat, 28 Apr 2018 00:16:51 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,17,4,3
6454,"Mon, 10 Jun 2019 14:09:31 -0700",github,com,2,0,multipart/alternative,0,8,0,0,52,2123,2
6455,"Thu, 10 May 2018 02:34:59 +0000",amazon,in,0,0,multipart/alternative,7,71,0,0,48,31574,3
6456,"Tue, 16 May 2017 18:03:49 +0000",twitter,com,0,0,multipart/alternative,17,75,0,1,29,42751,1
6457,"Wed, 10 Jan 2018 00:03:35 -0800 (PST)",plus,google.com,0,0,multipart/alternative,5,32,0,0,55,8739,1
6458,"Tue, 13 Sep 2016 18:56:53 +0530",nptel,iitm.ac.in,0,0,multipart/alternative,0,6,1,0,53,6299,2
6459,"Tue, 29 May 2018 02:01:18 +0000",amazon,in,0,0,multipart/alternative,11,132,0,0,83,72060,3
6460,"Thu, 10 Aug 2017 11:00:35 +0000",twitter,com,0,0,multipart/alternative,25,213,0,0,204,102753,1
6461,"Mon, 06 Jul 2015 17:15:51 +0000",youtube,com,0,0,multipart/alternative,14,57,1,0,53,42379,1
6462,"Mon, 17 Sep 2018 22:30:22 -0500 (CDT)",magento,com,0,0,multipart/alternative,6,19,1,0,60,16994,3
6463,"Sun, 10 Sep 2017 10:15:45 +0000 (UTC)",rit,edu,0,0,multipart/alternative,0,42,1,0,72,34399,0
6464,"Fri, 24 Jul 2015 14:59:28 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,37,26947,0
6465,"Thu, 6 Oct 2016 17:09:04 +0530",iiitd,ac.in,2,0,multipart/alternative,0,0,1,0,22,3604,2
6466,"Wed, 10 Aug 2016 15:22:10 +0530",iiitd,ac.in,3,0,multipart/mixed,32,68,1,0,36,30189193,2
6467,"Wed, 31 Aug 2016 18:14:50 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,17,71,0,1,106,79072,1
6468,"Wed, 4 May 2016 17:11:16 +0530",iiitd,ac.in,0,0,multipart/alternative,0,6,1,0,43,2698,2
6469,"Tue, 7 Jun 2016 09:49:20 +0530",iiitd,ac.in,3,0,multipart/alternative,0,1,1,0,40,10948,2
6470,"Wed, 20 Jun 2018 11:15:49 -0500 (CDT)",magento,com,0,0,multipart/alternative,6,19,0,0,46,17776,3
6471,"Wed, 24 Feb 2016 19:45:58 -0800 (PST)",plus,google.com,0,0,multipart/alternative,10,37,0,0,39,13358,1
6472,"Fri, 28 Aug 2015 13:19:47 +0000 (UTC)",piazza,com,0,0,multipart/alternative,0,11,0,1,16,4366,0
